gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,differential
Solyc08g066680,2085.3335236486346,-0.7856279068202542,0.08603335273535874,-9.131666752972768,6.745267238194687e-20,3.1257435754911254e-19,FALSE
Solyc09g010430,85.75699854347788,-2.207537829993217,0.24184991577464857,-9.12771800197839,6.995833118447523e-20,3.2410383119057666e-19,TRUE
Solyc11g007090,492.42024285137,-0.9206160536730013,0.10086409626064843,-9.127291948306233,7.023411926248693e-20,3.252995249186942e-19,FALSE
Solyc08g076400,243.68212238977966,-1.4475623462704628,0.15862518248134963,-9.125678052037292,7.128858720656562e-20,3.3010027673004925e-19,TRUE
Solyc07g053890,54.19784247218233,4.059232671056059,0.4450060499676547,9.1217471568108,7.392282695418303e-20,3.422118680178159e-19,TRUE
Solyc11g008380,506.07853977377243,-0.9896753654955966,0.10850361118146085,-9.121128363557126,7.434617703145763e-20,3.440850383608474e-19,FALSE
Solyc02g068360,638.2965251675652,-0.9438459885768578,0.10349871702650465,-9.11939795674135,7.554280437583446e-20,3.495352058497269e-19,FALSE
Solyc08g077460,6810.693483950863,-1.1277617987521702,0.12366710366042725,-9.119335420427149,7.558640464611564e-20,3.49648937244475e-19,TRUE
Solyc06g050350,155.1476076566828,1.5819398367542363,0.17355912901028614,9.114702555694903,7.88865666387335e-20,3.6482308289807243e-19,TRUE
Solyc06g071330,142.43139750014672,1.6394299713115044,0.17990832544599797,9.112585352830726,8.044175768710912e-20,3.719217383204545e-19,TRUE
Solyc04g071523,67.09972542308563,-2.6171674925024244,0.28726116020106085,-9.110760015975035,8.18068563449165e-20,3.781381544351521e-19,TRUE
Solyc04g079410,948.227489476198,-0.8846820315372717,0.09711285128265827,-9.109834793773087,8.250751285727194e-20,3.81280947424643e-19,FALSE
Solyc01g009050,1614.400551080958,-0.7290877350509497,0.08006752528495918,-9.105910697953219,8.55456844516939e-20,3.952214921526738e-19,FALSE
Solyc07g063190,3706.5974319702323,-0.873779894422585,0.09596107599022348,-9.105565828707524,8.581792101715163e-20,3.9637960855736144e-19,FALSE
Solyc05g054630,1137.747305711791,-0.7598912137373335,0.0834604908522656,-9.10480163700961,8.642422142202429e-20,3.990797443861021e-19,FALSE
Solyc12g038970,1402.6259979079757,-0.8561839211869712,0.09404976158050754,-9.103520378986492,8.745026941081648e-20,4.0371629899021576e-19,FALSE
Solyc01g107320,634.4408397501081,-0.9816405757598821,0.10785745959636023,-9.101276624106662,8.927618033510638e-20,4.120421850615769e-19,FALSE
Solyc04g025160,1507.0970115235336,-0.888968852853012,0.09773525899622282,-9.09568217225851,9.399452794219577e-20,4.337101925605886e-19,FALSE
Solyc02g063320,68.11705551695565,-2.6646128404152765,0.29314596522311265,-9.089713509743333,9.930036428536956e-20,4.580774395628478e-19,TRUE
Solyc04g011570,387.0205671076217,-1.1232541076735678,0.12357459006222177,-9.089685080953872,9.93263312731157e-20,4.580822749106086e-19,TRUE
Solyc03g112310,1271.9511557434848,1.1479111013730328,0.12629006207912827,9.08948085443016,9.951307009906732e-20,4.588283841562966e-19,TRUE
Solyc09g074670,3784.065543147318,-0.7550833788384728,0.08307448608955095,-9.089233221671973,9.973996381183022e-20,4.597592163372304e-19,FALSE
Solyc02g077110,121.58804940476553,3.0709775007515687,0.3378954074136928,9.088544660187415,1.0037354963138518e-19,4.625637911440847e-19,TRUE
Solyc03g114500,521.7076835670044,0.9473409875689109,0.1042774735860825,9.084809546971503,1.0388039007492676e-19,4.786048147236537e-19,FALSE
Solyc01g091190,2082.783555328824,-0.6215697339880871,0.0684310212526657,-9.083157354806744,1.0546997815878808e-19,4.858067172370336e-19,FALSE
Solyc07g052290,458.3322297043727,-1.4127576809918805,0.1555451316223973,-9.082622299111895,1.0598989471665965e-19,4.880792170782451e-19,TRUE
Solyc08g036640,196.02092906279358,10.818736095860409,1.191532639167618,9.079680858275248,1.0889367151655792e-19,5.013254103403166e-19,TRUE
Solyc02g070250,880.7630571327492,-0.916600684978879,0.10097314651779433,-9.077667841294298,1.1092608638488588e-19,5.105543930929787e-19,FALSE
Solyc04g064500,3933.9097593896477,-0.696660022109746,0.07678453910256132,-9.072920541714984,1.1586877944446927e-19,5.331704061395942e-19,FALSE
Solyc01g096900,1070.3135444829293,-0.79560859454010735,0.0876996594087062,-9.071969035048784,1.1688532237118792e-19,5.377134337211079e-19,FALSE
Solyc06g066630,79.32962770407936,2.338531528151011,0.2578068239484506,9.070867451586963,1.1807321235959703e-19,5.430422473871584e-19,TRUE
Solyc02g078040,53.74938459937668,4.760210931193095,0.5250794370553433,9.065696721792152,1.238104316662108e-19,5.692864345472619e-19,TRUE
Solyc05g008360,53.918718344289225,3.7089356499880552,0.4091666894222568,9.064608009085664,1.2505308219444125e-19,5.748564165992532e-19,TRUE
Solyc03g097150,465.3796389851817,1.060790621107375,0.1170361897309886,9.063782950774764,1.2600300130836452e-19,5.790782932629162e-19,TRUE
Solyc03g006060,147.19660808201854,1.7580027143689148,0.1939834982381871,9.06264053558984,1.2733008760879598e-19,5.85030992380029e-19,TRUE
Solyc04g051120,729.9006029484165,-1.0369472079866533,0.11443091468167742,-9.061775053281895,1.2834466225046468e-19,5.895452089331065e-19,TRUE
Solyc02g086452,10652.910030215813,-1.2657472304034518,0.13968616470742037,-9.061364330924414,1.2882892891071673e-19,5.916218336661768e-19,TRUE
Solyc07g017220,645.3681863697798,1.7590041922931514,0.19413934126763077,9.060524161706494,1.298251714194422e-19,5.960479835673342e-19,TRUE
Solyc06g072610,321.75308146907685,1.244082814738545,0.13734585496382448,9.058029563878895,1.3282825682483701e-19,6.096833571063617e-19,TRUE
Solyc11g069097,9514.768898303086,0.5708353951196673,0.0630537074983875,9.053161467694276,1.388877015496532e-19,6.37337148673808e-19,FALSE
Solyc05g054405,215.36667245560528,1.766975664221442,0.19521252294167662,9.051548730556384,1.409547371302598e-19,6.466610762828964e-19,TRUE
Solyc01g102500,391.79028930303036,1.0853582899285859,0.11996264577268659,9.047468759443642,1.4632073348591604e-19,6.7111128834121615e-19,TRUE
Solyc08g080000,349.94435876849286,1.2391528754060337,0.13699624012101866,9.04515973804391,1.4944650561372133e-19,6.852769051376999e-19,TRUE
Solyc05g053300,3724.7685210699765,-0.7368325138077819,0.08149141008468165,-9.041842729707385,1.540526140596632e-19,7.062217466979523e-19,FALSE
Solyc01g103980,777.3113813760427,-0.7920411304382665,0.08761906376240042,-9.039598192763977,1.5724875229020588e-19,7.206940447147481e-19,FALSE
Solyc08g007860,1881.0707786709493,-0.8949311127743215,0.09901410173666497,-9.038420761059411,1.5895148487952569e-19,7.283163376222136e-19,FALSE
Solyc08g078220,1465.8602979532307,-0.6978069307629016,0.0772525535125581,-9.032800846504923,1.673330243340408e-19,7.665295256248871e-19,FALSE
Solyc11g005190,127.9912802567242,-1.7479206984204025,0.19352118973697488,-9.03219280945976,1.6826562574615045e-19,7.706096158673352e-19,TRUE
Solyc11g069160,3461.2855985991837,-0.6173046692935934,0.06835985733028813,-9.030221732485753,1.7132429842822212e-19,7.844220617698648e-19,FALSE
Solyc04g078640,533.8341722443806,-1.0430287518901464,0.11551273590120616,-9.029556297430362,1.7236925963535963e-19,7.890099850290877e-19,TRUE
Solyc12g055940,800.7309141858447,-1.153600687794674,0.12775896085511917,-9.029509007222412,1.7244376071544197e-19,7.891545066547099e-19,TRUE
Solyc03g116500,60.05920514363833,2.8813578510814026,0.3191685457925798,9.027699906725552,1.7531783846341636e-19,8.021074724920316e-19,TRUE
Solyc06g063240,2352.7440025950386,0.6003011220724923,0.06649582178189387,9.027651752939885,1.7539498252799013e-19,8.022607523792094e-19,FALSE
Solyc06g083260,2290.751708236685,-0.6908168355684224,0.07652958225291745,-9.026794805770512,1.7677346565068546e-19,8.083648306110823e-19,FALSE
Solyc03g115490,440.811738607165,-0.9985314543568865,0.11062979525692489,-9.025881789240529,1.7825392186393583e-19,8.149320680489262e-19,FALSE
Solyc04g050040,877.2572697403662,-0.7957326174917592,0.08819177229554492,-9.022753447171128,1.8342004256180248e-19,8.383417808089545e-19,FALSE
Solyc01g006890,229.5954576386033,1.5841470425033333,0.17562893120027442,9.019852433633998,1.883428319017447e-19,8.604973107043916e-19,TRUE
Solyc02g083590,2438.1925861199675,-0.6921622891832673,0.07673774126526281,-9.019841837546908,1.8836104978917869e-19,8.604973107043916e-19,FALSE
Solyc01g009770,54.63128752860843,-2.8675672135689054,0.31808028034715047,-9.015231030478418,1.9645593742693803e-19,8.972545335948824e-19,TRUE
Solyc01g008230,1124.6856505827423,-0.8162180507656167,0.09054954108435201,-9.014049557747217,1.9858490448100677e-19,9.067526823334196e-19,FALSE
Solyc07g051850,22307.62178129096,0.5032341784761417,0.055829383029530846,9.013787206101794,1.9906073608350453e-19,9.086996551832789e-19,FALSE
Solyc01g101040,2838.316836597841,0.8320982555072332,0.0923155355323814,9.013631895309313,1.9934295658675278e-19,9.097620583252921e-19,FALSE
Solyc07g049135,351235.7525832433,-2.4527033375372813,0.27211504683103915,-9.013479284224244,1.9962065646941112e-19,9.108033079863946e-19,TRUE
Solyc03g078770,91.64466818299232,-2.0816776278811027,0.23097457768242696,-9.012583327431194,2.012587175193568e-19,9.180493806844506e-19,TRUE
Solyc06g075180,663.7043540114679,0.9788762917553131,0.10862391907882882,9.011609045747452,2.0305505496874822e-19,9.260136629844948e-19,FALSE
Solyc02g069110,798.0958427770574,0.8412892044797147,0.09338219004036441,9.0090969607381,2.077601401309275e-19,9.472357777844344e-19,FALSE
Solyc03g119610,834.1770087753916,0.8741067319913588,0.09703242686399136,9.0083981225841,2.0908809453313294e-19,9.530539156465617e-19,FALSE
Solyc05g009690,1720.5224391447555,0.8748305857328238,0.09714087752471759,9.005792494619191,2.141137392455542e-19,9.757196005332232e-19,FALSE
Solyc08g082070,50.36185221227995,3.593715759449601,0.39907169476986615,9.005188307133633,2.1529601612339133e-19,9.808641051787617e-19,TRUE
Solyc04g076200,1868.8105430585595,-0.9685102442119812,0.10755756648165014,-9.004575650911681,2.1650145116586002e-19,9.861115403325085e-19,FALSE
Solyc02g087980,148.06599781369354,1.8004056590843405,0.199947656090357,9.004384918974651,2.1687808626535623e-19,9.875823284161615e-19,TRUE
Solyc06g076410,4299.338400939429,-0.8328926413082289,0.09251041609598816,-9.003230949086051,2.1917065792302244e-19,9.97774691579723e-19,FALSE
Solyc07g055440,62.63196795924325,2.953106370023287,0.32800620819001813,9.003202672043681,2.192271349586605e-19,9.977847046162554e-19,TRUE
Solyc01g007120,704.087421691728,0.8186460798859738,0.09092984574186645,9.003051453644423,2.195294038794172e-19,9.989131266127045e-19,FALSE
Solyc04g080230,902.5491517249235,0.8501282846857521,0.09442880523318377,9.002849105063161,2.199345206919599e-19,1.0005088576788664e-18,FALSE
Solyc10g078420,496.3316812822788,-1.0006441404905817,0.11114836071897798,-9.002779114489694,2.2007481886401764e-19,1.0008994050413745e-18,TRUE
Solyc12g005120,261.7195334475235,1.3565498584984337,0.15071500945300098,9.000761526153509,2.2415737114032862e-19,1.019214680601697e-18,TRUE
Solyc06g083350,730.0840875794212,-0.9752564302629526,0.10840173508507503,-8.9966865336385915,2.326325985281349e-19,1.057488886929452e-18,FALSE
Solyc02g091030,1157.5933919408594,0.7433285443051058,0.08264574036383686,8.994154339143202,2.380577920717503e-19,1.0818829151186616e-18,FALSE
Solyc04g079820,78.1164707881953,3.9680367603120796,0.4412468235101135,8.992782608034188,2.4104871651175192e-19,1.0952047838941017e-18,TRUE
Solyc02g067030,1644.7817804577458,-0.7629952071805453,0.08485498546077143,-8.991754615682291,2.4331446275296563e-19,1.1052260362707603e-18,FALSE
Solyc06g005810,340.2861436619786,1.0858077649792386,0.120808976461512,8.987807005592513,2.522124312355993e-19,1.1453609494575155e-18,TRUE
Solyc08g083140,641.9524702967168,-1.0848985524509336,0.1207290750873468,-8.986224334660193,2.5586940952383865e-19,1.161681243585262e-18,TRUE
Solyc02g083270,493.9056466887721,1.009011574960697,0.1123288602343389,8.982656575128699,2.643064810678168e-19,1.1996903806097965e-18,TRUE
Solyc07g041830,402.86949510228794,-1.0428801372157757,0.11610157010623183,-8.982480910995005,2.647289194741574e-19,1.2013112136987006e-18,TRUE
Solyc05g007120,315.6280859619523,1.3712670655819013,0.15268510655167755,8.981013908634138,2.682829250800532e-19,1.2171384530470428e-18,TRUE
Solyc10g055670,2314.2722834329134,0.7178761731842627,0.07994786087603468,8.979304328071828,2.7248412079901576e-19,1.2358933117809787e-18,FALSE
Solyc11g011250,2063.8669507315553,-1.0133310873305599,0.1128574260536532,-8.97886052131665,2.735853360378798e-19,1.2405819517474951e-18,TRUE
Solyc06g073740,3459.2784929211084,-0.5880848850237399,0.06550860575846058,-8.977215714101614,2.777050686282937e-19,1.2589524726495492e-18,FALSE
Solyc09g075120,1779.2468497176476,0.7050742799018497,0.07854182917375059,8.977054485732452,2.7811217923453e-19,1.2604872265454549e-18,FALSE
Solyc01g112120,3190.449491293185,-0.6476546014795878,0.07217076756248735,-8.97391871187779,2.8614848151442137e-19,1.2965904697263023e-18,FALSE
Solyc09g063150,128.2861557031712,2.9080447394829854,0.3241484484620434,8.971336291382888,2.9293859332258803e-19,1.3270305966114184e-18,TRUE
Solyc11g008960,1075.8905934460026,-0.8452393143623715,0.09426385643482862,-8.966738115013852,3.054251913916889e-19,1.3832548148197628e-18,FALSE
Solyc01g016410,637.22247108253,-1.5093206991748127,0.16833082779739744,-8.966395038414635,3.0637764020560027e-19,1.3872266403693473e-18,TRUE
Solyc02g014150,1536.2713063325107,0.7506106645717654,0.08371800244693922,8.965940928266955,3.0764285430492784e-19,1.3926123099452076e-18,FALSE
Solyc07g055690,132.1615478088718,2.042462176744592,0.22791551759720782,8.96148800343735,3.2032605717786986e-19,1.4496686137618862e-18,TRUE
Solyc01g102880,323.8558142461321,1.2057992659496468,0.13456906580885317,8.960449109919573,3.2335866031563653e-19,1.4630327965991498e-18,TRUE
Solyc02g091190,1875.6093181913443,-0.7284161649607147,0.08134156707898857,-8.955029895764975,3.3964358148695468e-19,1.5363356197034172e-18,FALSE
Solyc02g084450,384.3071262668344,-1.3709677414214345,0.1531049609845902,-8.954430559303827,3.414936314553368e-19,1.5443240902935931e-18,TRUE
Solyc02g082440,588.4767137696253,1.5516974416170655,0.17336866931680908,8.950276008530334,3.5459460947009523e-19,1.60317577616546e-18,TRUE
Solyc08g066750,489.58735287064957,0.9990101542021878,0.11162770601161394,8.949482076593503,3.5715412352247404e-19,1.6143506891353924e-18,FALSE
Solyc04g015480,1859.5346172596091,-0.9110643729041177,0.10182137100648947,-8.947673399978596,3.630533707639799e-19,1.6406121226042876e-18,FALSE
Solyc06g009370,1321.4090647110731,-0.713614489421295,0.0797702405996091,-8.945873599694169,3.6901920360358604e-19,1.667161469610401e-18,FALSE
Solyc06g052060,164.87199946120998,1.5646077914800915,0.1750039678189648,8.940413243079272,3.8771774294507264e-19,1.7512076826926955e-18,TRUE
Solyc07g045470,375.82025679965,1.1910837551938995,0.13324078609029655,8.939332993627856,3.915263764339345e-19,1.767975774498899e-18,TRUE
Solyc09g059040,5877.279541306567,0.6360713410176498,0.07116518262555431,8.937956983324687,3.964313399653209e-19,1.7896850006342078e-18,FALSE
Solyc02g084870,1021.6757709668333,-0.7820232515017771,0.08750765092121045,-8.936627177958302,4.0122926651648973e-19,1.810900468051223e-18,FALSE
Solyc12g006140,51.53336243809487,4.839574412711015,0.5415956011202986,8.935771270483519,4.0434767085761224e-19,1.8245270577750334e-18,TRUE
Solyc03g080180,154.80475410193813,1.9642069640678277,0.21989541818573916,8.932459713229314,4.166401186496639e-19,1.8795325892360175e-18,TRUE
Solyc03g112350,1792.1607275806398,-0.9880047018354207,0.1106271182086038,-8.930944942201167,4.223852852388702e-19,1.9049825070034716e-18,FALSE
Solyc03g118710,286.39308345366004,1.4335949565802955,0.16055610183183544,8.928934747567713,4.3013047761751377e-19,1.939437961747058e-18,TRUE
Solyc07g054300,290.2602418067737,1.2110148549965696,0.13565801837762895,8.926968486488487,4.378420859749117e-19,1.9737251266495347e-18,TRUE
Solyc01g113620,283.4374781627845,1.3790999566484738,0.15452911006332107,8.924531799111268,4.475884223902916e-19,2.017165474086965e-18,TRUE
Solyc04g077330,67.72414530937982,2.5799228978004463,0.28908437907978607,8.924463182731843,4.478659565093797e-19,2.0179215388509626e-18,TRUE
Solyc04g007620,137.6422958678421,1.7507276709533868,0.19619529982813952,8.923392520039803,4.522185754703564e-19,2.0370335880596818e-18,TRUE
Solyc08g006700,990.409354731284,-1.0403613035376726,0.11659137755958277,-8.923141018777372,4.532470620068567e-19,2.0411662765487624e-18,TRUE
Solyc02g087260,751.5859587609383,0.8884028135521773,0.09957163236865163,8.922248158621885,4.56917012820805e-19,2.0571896758963653e-18,FALSE
Solyc01g103050,1282.7099546740517,0.7071834913206702,0.07932469364858344,8.915048502469682,4.876027879526573e-19,2.194809512961239e-18,FALSE
Solyc11g012770,5117.332869054928,-0.6896397322021595,0.07736100454090988,-8.914565371723755,4.897333413461786e-19,2.2038599789392413e-18,FALSE
Solyc04g050270,320.97365942509225,-1.2282690063199688,0.13780058039157217,-8.91338050122675,4.949975016062521e-19,2.227004178176146e-18,TRUE
Solyc04g009510,444.29410042198265,-1.0566566493243228,0.11855624368661477,-8.912703510727216,4.9803029734364085e-19,2.2401005520108023e-18,TRUE
Solyc04g071940,921.5595983816023,-0.876716938826111,0.09837899995656375,-8.911626863590794,5.028913336959927e-19,2.2614117875081784e-18,FALSE
Solyc08g006030,251.92171450216495,1.3324543401140114,0.14952730733924235,8.911110377256946,5.052398632211633e-19,2.2714170715565284e-18,TRUE
Solyc06g053290,185.9345295663481,1.4478779129793387,0.16254250551390148,8.907687920779027,5.210783133536257e-19,2.3420495438581172e-18,TRUE
Solyc03g098160,615.5188264662302,-0.8984411838380298,0.10087188474268931,-8.906755198733851,5.254791609854647e-19,2.361252362844243e-18,FALSE
Solyc02g063450,4447.614815679935,-0.7397806172264082,0.08306287978380056,-8.906272201878135,5.277724861481116e-19,2.370977911256289e-18,FALSE
Solyc02g069150,4147.276058559079,-0.7219228978208174,0.08106253979383869,-8.905752270491881,5.302522313214824e-19,2.381535980547963e-18,FALSE
Solyc10g055630,1467.8743117901874,0.7276550545687729,0.08171663071525398,8.90461400818551,5.357212761580857e-19,2.405511533857862e-18,FALSE
Solyc11g065240,452.5263615412629,-0.9988630368360687,0.11220180478587786,-8.902379411296147,5.466204896003961e-19,2.4538521270632678e-18,FALSE
Solyc11g068515,97.94187482263115,2.059838491217028,0.23146477290502554,8.899144631663754,5.627871795607916e-19,2.525809746549324e-18,TRUE
Solyc02g092920,1761.388057348471,-0.7756775849376624,0.08719891924292307,-8.895495399165915,5.815926692769012e-19,2.60957237962345e-18,FALSE
Solyc02g071730,2311.7540431683715,0.8913409949071236,0.10021515182379379,8.894273756870119,5.880257622731103e-19,2.6377934572636862e-18,FALSE
Solyc03g034190,661.1601539710948,-0.908719987922517,0.10217570322892601,-8.893699374757595,5.9107466716884005e-19,2.650823519532761e-18,FALSE
Solyc02g080510,2107.1911046530645,-0.7769577008327652,0.08739836370762075,-8.889842645475271,6.119550968573366e-19,2.7431286382658907e-18,FALSE
Solyc11g044480,2309.0303320136823,-0.6267467061614505,0.0705012891642089,-8.889861640709237,6.118504916992225e-19,2.7431286382658907e-18,FALSE
Solyc05g017980,1073.2662754783116,0.7140004380008198,0.08035392963052417,8.885694094661817,6.35229217025547e-19,2.8461436963268643e-18,FALSE
Solyc07g017800,1801.091905861372,-0.9205812462297503,0.10360266075641775,-8.885691154150443,6.352460200200796e-19,2.8461436963268643e-18,FALSE
Solyc01g006500,309.9877198531023,-1.1855541211388183,0.13342824330268613,-8.885331109766257,6.373067468249825e-19,2.8546807814043994e-18,TRUE
Solyc04g078250,475.35010301939815,1.101724334332042,0.1240021373748463,8.88472051898297,6.4081659007258e-19,2.8697031364931153e-18,TRUE
Solyc07g064290,631.8478080388644,0.9997976255565657,0.11255596545931407,8.882671135880091,6.527371782289727e-19,2.922373976469363e-18,FALSE
Solyc03g007970,65.02907008468087,2.8668728896523668,0.32276371089930034,8.882265238754824,6.5512400499099e-19,2.9323458932917865e-18,TRUE
Solyc02g072300,3095.9408358973096,0.6010023663696237,0.0676654238987817,8.881971496530365,6.568566940464969e-19,2.9393857367713615e-18,FALSE
Solyc06g053640,47.58406628236298,4.597421370434141,0.5176737767121705,8.880923811967266,6.630735867508133e-19,2.9664837540131906e-18,TRUE
Solyc07g048090,1459.9292672176136,0.6652963046887708,0.07491658853143224,8.880493862979852,6.656416640383341e-19,2.977248347935936e-18,FALSE
Solyc08g080380,296.0344071367048,1.56542077850477,0.17631316713667702,8.878637959530636,6.7684014028228e-19,3.0265999267353813e-18,TRUE
Solyc05g006800,194.5338156460363,-1.448011487549336,0.16312117007015323,-8.876907190688936,6.874511574091515e-19,3.07330122243493e-18,TRUE
Solyc05g006660,1251.4700518791112,0.8231958378262654,0.092748663793099,8.875554688988583,6.958573142145563e-19,3.110125214492144e-18,FALSE
Solyc01g090590,1379.1734410312067,-0.7569461152380973,0.08529260013677073,-8.8746985556109,7.01230802662284e-19,3.13338012769586e-18,FALSE
Solyc09g065160,773.9903522725295,-0.9048643358351496,0.101977546531405,-8.873172248329073,7.109124724540113e-19,3.1758697402483814e-18,FALSE
Solyc02g092560,1076.5387720494134,-0.7949396103716643,0.0896093451517434,-8.87116861556708,7.238225879110022e-19,3.2327576855121368e-18,FALSE
Solyc08g006040,2718.030969875115,-0.6055653236979093,0.06826996371291966,-8.870157398125436,7.304258747667358e-19,3.2614570939608705e-18,FALSE
Solyc09g074630,70.15942989174869,2.4637770756382755,0.2779477674127294,8.864172929224399,7.707405169686849e-19,3.4406320843699212e-18,TRUE
Solyc09g065520,1128.9403916889603,-0.7406800475754628,0.08358759646096348,-8.861123886022614,7.921178209594173e-19,3.535203181038351e-18,FALSE
Solyc07g006110,84.50692721468681,-2.363129626668391,0.2667051882287751,-8.860456155211121,7.968769834388812e-19,3.5555799967371245e-18,TRUE
Solyc04g077640,464.99455203254183,-1.41625704261042,0.15986358562152855,-8.859159746131049,8.061977556739103e-19,3.5962953997945866e-18,TRUE
Solyc09g007990,782.5777418304964,-0.8449318545580246,0.09538549209671222,-8.858075122172043,8.140785290393521e-19,3.63056904399088e-18,FALSE
Solyc05g005750,1305.7381480742652,0.7420118237220702,0.08377918321965824,8.856756478236493,8.23762213848674e-19,3.672864607611005e-18,FALSE
Solyc03g119340,260.0425125721027,1.2976618467413557,0.14653078453767113,8.855899126150819,8.301192675355427e-19,3.700310983294345e-18,TRUE
Solyc01g107180,1140.7615398887724,1.1074084422756985,0.1250502152886179,8.855710001936279,8.315280867801083e-19,3.705692319825147e-18,TRUE
Solyc05g012620,426.6080297123157,-1.0022279342415799,0.11318140514672059,-8.855058239843908,8.364012928673418e-19,3.7265062934513675e-18,TRUE
Solyc08g082020,897.2680379684684,-0.8829051066692236,0.09972481223210146,-8.853414580659557,8.488165086014491e-19,3.7809047437897835e-18,FALSE
Solyc03g032070,1469.2127991306168,-0.9012493857493046,0.10183458714841655,-8.850130500708946,8.741701677125622e-19,3.8928949111095035e-18,FALSE
Solyc06g066760,709.0315410124705,-0.9149142052012644,0.10338276738225187,-8.849774758093112,8.769610622266191e-19,3.904377623374168e-18,FALSE
Solyc03g113400,2598.836902090183,0.6256796911997831,0.07070641987655582,8.848979941172784,8.832284468264994e-19,3.9313289438284595e-18,FALSE
Solyc01g088350,531.710189077413,-0.8736874840080354,0.0987347917187029,-8.84883098246853,8.844079464403661e-19,3.93562606618573e-18,FALSE
Solyc06g076690,1054.5206939685374,-1.0030425954817384,0.11336736393314102,-8.84771913787541,8.932611463365719e-19,3.974060903462053e-18,TRUE
Solyc01g106340,88.39996738702783,2.142873503034249,0.24221608867867198,8.846949493421231,8.994407452182805e-19,4.0005853422084806e-18,TRUE
Solyc04g039730,611.650258926163,-1.1094595904594131,0.12541557300921277,-8.84626656673581,9.049594171352623e-19,4.024157949975212e-18,TRUE
Solyc08g066405,116.31613927098672,-10.547041571963574,1.1923155922146624,-8.845847224368683,9.083646454842994e-19,4.0383234045798976e-18,TRUE
Solyc07g039190,180.12894357731662,1.5610671541046304,0.1765001204777295,8.844567073831563,9.188384624242613e-19,4.083899287897775e-18,TRUE
Solyc06g075800,301.2212106642603,1.1364911633508241,0.12853328666244107,8.841998776048728,9.40212530875958e-19,4.1778890391812266e-18,TRUE
Solyc01g105280,1219.144242370643,0.7717970087238532,0.08729181221920358,8.841573901407253,9.437954825729978e-19,4.19279660612359e-18,FALSE
Solyc11g012740,2071.5713261771807,-0.8492134449768249,0.09605981491719294,-8.840465138402337,9.53209277717953e-19,4.233594141649947e-18,FALSE
Solyc11g017010,2235.5833308869587,0.7274327147808611,0.08229139523200167,8.839717843281571,9.596063359657985e-19,4.260976636246201e-18,FALSE
Solyc03g093140,5133.811610036232,-1.006346449401946,0.11387414864770458,-8.837356514649398,9.800999422031847e-19,4.350924230263498e-18,TRUE
Solyc07g040720,2959.8246827087273,0.6741909236856043,0.07630527016270415,8.83544376748868,9.970167700638186e-19,4.4249539555970974e-18,FALSE
Solyc10g085480,4642.50494802188,-1.025555510780689,0.11608911401394022,-8.834209128838198,1.008089046516891e-18,4.4730149510306554e-18,TRUE
Solyc09g014760,1673.6456496656808,-0.8007973756985217,0.0906786842624845,-8.831153453665923,1.0360173730449397e-18,4.595827067732897e-18,FALSE
Solyc01g103470,47.02227941764683,4.30123431197683,0.48712348517199094,8.829864383274753,1.048027174484286e-18,4.6479815557405626e-18,TRUE
Solyc09g059520,1402.8055635382211,0.6860118615018379,0.07770439671313908,8.828481920197957,1.0610599049862289e-18,4.704646462460648e-18,FALSE
Solyc02g089850,124.53658378065431,1.9551430905895009,0.22148445296449007,8.827450705548904,1.070885458542655e-18,4.7470671291028756e-18,TRUE
Solyc04g007120,6830.087244799622,-0.6572119616347538,0.07446392635362618,-8.825910663287894,1.085726728750425e-18,4.811552840433041e-18,FALSE
Solyc12g055730,81.5623390740331,-7.582484286464015,0.8591186668241142,-8.825887015694844,1.0859561951235754e-18,4.811552840433041e-18,TRUE
Solyc05g053310,527.7859432505024,0.9644245845758933,0.10927821030531643,8.825406106865694,1.0906331389995293e-18,4.831110601018879e-18,FALSE
Solyc10g079890,6020.879066295454,1.1598549946499637,0.13143978227082276,8.824230949045253,1.1021456709062005e-18,4.880930828298888e-18,TRUE
Solyc09g075155,293.51946314100724,1.2626124423152547,0.1430959972843451,8.82353431456455,1.1090268849882839e-18,4.910221875418985e-18,TRUE
Solyc01g006130,838.0009226806153,-0.8302655698049107,0.09412847044676108,-8.820557328343158,1.1389141929436559e-18,5.041333881262515e-18,FALSE
Solyc11g007040,444.00914003724597,-0.9728083531575807,0.11029026576369148,-8.820437111303415,1.1401376717232162e-18,5.045534621879605e-18,FALSE
Solyc05g053610,298.9452780780689,1.350738541726148,0.15314128005049493,8.82021190681423,1.1424331284019819e-18,5.054476100941909e-18,TRUE
Solyc08g066870,1091.7412997614936,0.7751407235375968,0.08789716557435452,8.818722634257016,1.1577282470232654e-18,5.1209139473120036e-18,FALSE
Solyc03g093880,1359.564908966527,-1.0339353993434526,0.11726097125816771,-8.817387304997567,1.1716141923094745e-18,5.1810882119858246e-18,TRUE
Solyc05g055870,1598.0083915393036,1.0102288196022498,0.11457849107423719,8.816915025942405,1.176564642141226e-18,5.2017286715926295e-18,TRUE
Solyc06g075810,2475.9764815497233,-0.8260864928345562,0.09371450790321777,-8.814926432604057,1.1976367725507717e-18,5.293617886463293e-18,FALSE
Solyc02g080320,276.7747123467479,-1.1453820537060604,0.12994940082088802,-8.814061830764148,1.2069143747773153e-18,5.333343017195045e-18,TRUE
