gene_id,binding_replicates,source_peak_count,max_peak_score,min_peak_fdr,replicate_ids,admitted_binding
Solyc03g115420,1,1,1.142159,0.03815,GSM989347,False
Solyc03g115440,1,1,1.142159,0.03815,GSM989347,False
Solyc03g116360,1,1,1.142159,0.03815,GSM989347,False
Solyc03g123520,1,1,1.142159,0.03815,GSM989347,False
Solyc03g123780,1,1,1.142159,0.03815,GSM989347,False
Solyc04g057990,1,1,1.139422,0.04687,GSM989349,False
Solyc04g080190,1,1,1.139422,0.04687,GSM989349,False
Solyc04g080200,1,1,1.139422,0.04687,GSM989349,False
Solyc04g082340,1,1,1.139422,0.04687,GSM989349,False
Solyc05g005740,1,1,1.139303,0.03175,GSM989347,False
Solyc05g005790,1,1,1.139303,0.01372,GSM989347,False
Solyc05g005800,1,1,1.139303,0.01372,GSM989347,False
Solyc05g007490,1,2,1.139303,0.00693,GSM989347,False
Solyc05g007500,1,2,1.139303,0.00693,GSM989347,False
Solyc05g009360,1,1,1.139303,0.03175,GSM989347,False
Solyc05g012030,1,1,1.139303,0.03175,GSM989347,False
Solyc05g012480,1,1,1.139303,0.03175,GSM989347,False
Solyc05g012560,1,1,1.139303,0.03175,GSM989347,False
Solyc05g014120,1,1,1.139303,0.01376,GSM989347,False
Solyc05g051560,1,1,1.139303,0.03175,GSM989347,False
Solyc05g051570,1,1,1.139303,0.03175,GSM989347,False
Solyc05g055780,1,2,1.139303,0.02721,GSM989347,False
Solyc05g055790,1,2,1.139303,0.02721,GSM989347,False
Solyc05g055880,1,1,1.139303,0.03175,GSM989347,False
Solyc05g055890,1,1,1.139303,0.03175,GSM989347,False
Solyc05g056010,1,1,1.139303,0.03175,GSM989347,False
Solyc05g056020,1,1,1.139303,0.03175,GSM989347,False
Solyc05g056140,1,1,1.139303,0.03175,GSM989347,False
Solyc04g058070,1,1,1.133455,0.04986,GSM989348,False
Solyc11g010270,1,1,1.133307,0.00999,GSM989347,False
Solyc11g010280,1,1,1.133307,0.00999,GSM989347,False
Solyc11g011220,1,1,1.133307,0.02579,GSM989347,False
Solyc11g020670,1,1,1.133307,0.00999,GSM989347,False
Solyc11g069520,1,1,1.133307,0.02579,GSM989347,False
Solyc09g005690,1,1,1.132418,0.01372,GSM989347,False
Solyc09g066220,1,1,1.132418,0.03175,GSM989347,False
Solyc09g089610,1,1,1.132418,0.01372,GSM989347,False
Solyc03g006550,1,1,1.131952,0.04687,GSM989349,False
Solyc03g112390,1,1,1.131952,0.04687,GSM989349,False
Solyc03g112840,1,1,1.131952,0.03314,GSM989349,False
Solyc03g113030,1,1,1.131952,0.03314,GSM989349,False
Solyc03g123760,1,1,1.131952,0.04687,GSM989349,False
Solyc10g006720,1,1,1.131157,0.03175,GSM989347,False
Solyc10g044940,1,1,1.131157,0.03175,GSM989347,False
Solyc10g044950,1,1,1.131157,0.03175,GSM989347,False
Solyc10g044960,1,1,1.131157,0.03175,GSM989347,False
Solyc10g055660,1,1,1.131157,0.00693,GSM989347,False
Solyc10g080850,1,2,1.131157,0.03175,GSM989347,False
Solyc10g086020,1,1,1.131157,0.01372,GSM989347,False
Solyc10g086030,1,1,1.131157,0.01372,GSM989347,False
Solyc10g086180,1,2,1.131157,0.03175,GSM989347,False
Solyc06g053740,1,1,1.127916,0.03815,GSM989347,False
Solyc06g066370,1,1,1.127916,0.00585,GSM989347,False
Solyc06g066380,1,1,1.127916,0.00585,GSM989347,False
Solyc06g066430,1,1,1.127916,0.00899,GSM989347,False
Solyc06g068980,1,1,1.127916,0.00899,GSM989347,False
Solyc06g069160,1,1,1.127916,0.01595,GSM989347,False
Solyc06g069180,1,1,1.127916,0.01595,GSM989347,False
Solyc06g069430,1,1,1.127916,0.0,GSM989347,False
Solyc06g073000,1,1,1.127916,0.01761,GSM989347,False
Solyc06g073010,1,1,1.127916,0.01761,GSM989347,False
Solyc06g073020,1,1,1.127916,0.01761,GSM989347,False
Solyc06g073420,1,1,1.127916,0.03815,GSM989347,False
Solyc06g074760,1,1,1.127916,0.03815,GSM989347,False
Solyc06g074810,1,1,1.127916,0.01761,GSM989347,False
Solyc06g082560,1,1,1.127916,0.03815,GSM989347,False
Solyc08g062220,1,1,1.127721,0.01761,GSM989347,False
Solyc08g062230,1,1,1.127721,0.01761,GSM989347,False
Solyc08g075970,1,1,1.127721,0.01761,GSM989347,False
Solyc08g077200,1,1,1.127721,0.01858,GSM989347,False
Solyc08g078000,1,1,1.127721,0.03815,GSM989347,False
Solyc08g080290,1,1,1.127721,0.03815,GSM989347,False
Solyc07g017220,1,1,1.127285,0.03815,GSM989347,False
Solyc07g040690,1,1,1.127285,0.03815,GSM989347,False
Solyc07g042490,1,1,1.127285,0.01858,GSM989347,False
Solyc07g043160,1,1,1.127285,0.03815,GSM989347,False
Solyc07g053720,1,1,1.127285,0.03815,GSM989347,False
Solyc07g063430,1,1,1.127285,0.03815,GSM989347,False
Solyc07g063440,1,1,1.127285,0.03815,GSM989347,False
Solyc04g009810,1,1,1.125527,0.03815,GSM989347,False
Solyc04g053130,1,1,1.125527,0.01761,GSM989347,False
Solyc04g076010,1,1,1.125527,0.01761,GSM989347,False
Solyc12g019710,1,1,1.124866,0.02579,GSM989347,False
Solyc12g019720,1,1,1.124866,0.02579,GSM989347,False
Solyc12g056310,1,1,1.124866,0.01119,GSM989347,False
Solyc12g056320,1,1,1.124866,0.01119,GSM989347,False
Solyc12g056590,1,1,1.124866,0.02579,GSM989347,False
Solyc01g097250,1,1,1.123119,0.02184,GSM989347,False
Solyc01g100660,1,1,1.123119,0.00877,GSM989347,False
Solyc01g107810,1,1,1.123119,0.04728,GSM989347,False
Solyc01g107820,1,1,1.123119,0.04728,GSM989347,False
Solyc01g109170,1,2,1.123119,0.02184,GSM989347,False
Solyc01g109910,1,1,1.123119,0.04728,GSM989347,False
Solyc01g110150,1,1,1.123119,0.04728,GSM989347,False
Solyc01g112090,1,1,1.123119,0.04728,GSM989347,False
Solyc05g052730,1,1,1.116557,0.03843,GSM989349,False
Solyc02g021320,1,1,1.113256,0.02721,GSM989347,False
Solyc02g069970,1,1,1.113256,0.02721,GSM989347,False
Solyc02g083520,1,1,1.113256,0.02721,GSM989347,False
Solyc02g090190,1,1,1.113256,0.02721,GSM989347,False
Solyc02g093130,1,1,1.113256,0.02088,GSM989347,False
Solyc02g021470,1,1,1.110623,0.03314,GSM989349,False
Solyc02g071040,1,1,1.110623,0.03314,GSM989349,False
Solyc02g071080,1,1,1.110623,0.04687,GSM989349,False
Solyc09g007750,1,1,1.11037,0.03843,GSM989349,False
Solyc09g091050,1,1,1.11037,0.03843,GSM989349,False
Solyc03g031700,1,1,1.109526,0.04728,GSM989347,False
Solyc03g031710,1,1,1.109526,0.04728,GSM989347,False
Solyc03g031790,1,1,1.109526,0.04728,GSM989347,False
Solyc03g031800,1,1,1.109526,0.04728,GSM989347,False
Solyc03g093760,1,1,1.109526,0.04728,GSM989347,False
Solyc03g097740,1,1,1.109526,0.04728,GSM989347,False
Solyc03g111730,1,1,1.109526,0.04728,GSM989347,False
Solyc03g113480,1,1,1.109526,0.02184,GSM989347,False
Solyc03g113490,1,1,1.109526,0.02184,GSM989347,False
Solyc03g113920,1,1,1.109526,0.04728,GSM989347,False
Solyc03g114790,1,1,1.109526,0.04728,GSM989347,False
Solyc03g115140,1,1,1.109526,0.02184,GSM989347,False
Solyc03g115850,1,1,1.109526,0.04728,GSM989347,False
Solyc03g119820,1,1,1.109526,0.01852,GSM989347,False
Solyc03g119830,1,1,1.109526,0.01852,GSM989347,False
Solyc03g122270,1,1,1.109526,0.04728,GSM989347,False
Solyc05g006380,1,1,1.107656,0.03815,GSM989347,False
Solyc05g006390,1,1,1.107656,0.03815,GSM989347,False
Solyc05g012450,1,1,1.107656,0.03815,GSM989347,False
Solyc05g013400,1,1,1.107656,0.03815,GSM989347,False
Solyc05g013410,1,1,1.107656,0.03815,GSM989347,False
Solyc05g019980,1,1,1.107656,0.03815,GSM989347,False
Solyc05g052300,1,1,1.107656,0.01595,GSM989347,False
Solyc05g052310,1,1,1.107656,0.01595,GSM989347,False
Solyc11g006770,1,1,1.102677,0.03175,GSM989347,False
Solyc11g007140,1,1,1.102677,0.0,GSM989347,False
Solyc11g007390,1,1,1.102677,0.01372,GSM989347,False
Solyc11g007760,1,1,1.102677,0.01372,GSM989347,False
Solyc11g008890,1,1,1.102677,0.03175,GSM989347,False
Solyc11g008900,1,1,1.102677,0.03175,GSM989347,False
Solyc11g065820,1,1,1.102677,0.03175,GSM989347,False
Solyc11g071630,1,1,1.102677,0.03175,GSM989347,False
Solyc11g072870,1,1,1.102677,0.03175,GSM989347,False
Solyc09g007080,1,1,1.100962,0.01761,GSM989347,False
Solyc09g009190,1,1,1.100962,0.03815,GSM989347,False
Solyc09g009310,1,1,1.100962,0.03815,GSM989347,False
Solyc09g009320,1,1,1.100962,0.03815,GSM989347,False
Solyc09g009330,1,1,1.100962,0.03815,GSM989347,False
Solyc09g011080,1,1,1.100962,0.00585,GSM989347,False
Solyc09g011090,1,1,1.100962,0.00585,GSM989347,False
Solyc09g018170,1,1,1.100962,0.03815,GSM989347,False
Solyc09g065660,1,1,1.100962,0.01858,GSM989347,False
Solyc10g007500,1,1,1.099736,0.03815,GSM989347,False
Solyc10g007510,1,1,1.099736,0.03815,GSM989347,False
Solyc10g007560,1,1,1.099736,0.03815,GSM989347,False
Solyc10g007570,1,1,1.099736,0.03815,GSM989347,False
Solyc10g008490,1,1,1.099736,0.03815,GSM989347,False
Solyc10g009550,1,1,1.099736,0.03815,GSM989347,False
Solyc10g047960,1,1,1.099736,0.03815,GSM989347,False
Solyc10g055760,1,1,1.099736,0.01761,GSM989347,False
Solyc10g055770,1,1,1.099736,0.01761,GSM989347,False
Solyc10g079120,1,1,1.099736,0.03815,GSM989347,False
Solyc10g081730,1,1,1.099736,0.01761,GSM989347,False
Solyc10g083920,1,1,1.099736,0.03815,GSM989347,False
Solyc10g086680,1,1,1.099736,0.03815,GSM989347,False
Solyc10g086690,1,1,1.099736,0.03815,GSM989347,False
Solyc04g051800,1,1,1.098728,0.03843,GSM989349,False
Solyc04g076140,1,1,1.098728,0.03843,GSM989349,False
Solyc06g008870,1,1,1.09569,0.04728,GSM989347,False
Solyc06g009110,1,1,1.09569,0.04728,GSM989347,False
Solyc06g059750,1,1,1.09569,0.04728,GSM989347,False
Solyc08g076030,1,1,1.0955,0.04728,GSM989347,False
Solyc08g076180,1,1,1.0955,0.02184,GSM989347,False
Solyc08g076190,1,1,1.0955,0.02184,GSM989347,False
Solyc07g008930,1,1,1.095076,0.04728,GSM989347,False
Solyc07g048040,1,1,1.095076,0.04728,GSM989347,False
Solyc07g051850,1,1,1.095076,0.04728,GSM989347,False
Solyc07g052990,1,1,1.095076,0.04728,GSM989347,False
Solyc07g053000,1,1,1.095076,0.04728,GSM989347,False
Solyc07g063100,1,1,1.095076,0.00877,GSM989347,False
Solyc07g065400,1,1,1.095076,0.04728,GSM989347,False
Solyc07g065410,1,1,1.095076,0.04728,GSM989347,False
Solyc07g066600,1,1,1.095076,0.04728,GSM989347,False
Solyc07g066610,1,1,1.095076,0.04728,GSM989347,False
Solyc07g066620,1,1,1.095076,0.04728,GSM989347,False
Solyc12g014350,1,1,1.094464,0.03175,GSM989347,False
Solyc12g017480,1,1,1.094464,0.03175,GSM989347,False
Solyc04g049450,1,1,1.093369,0.04728,GSM989347,False
Solyc04g051360,1,1,1.093369,0.04728,GSM989347,False
Solyc04g071490,1,1,1.093369,0.04728,GSM989347,False
Solyc04g071540,1,1,1.093369,0.01897,GSM989347,False
Solyc04g072510,1,1,1.093369,0.01897,GSM989347,False
Solyc04g074290,1,1,1.093369,0.04728,GSM989347,False
Solyc04g081540,1,1,1.093369,0.04728,GSM989347,False
Solyc01g104970,1,1,1.090086,0.02721,GSM989347,False
Solyc01g109180,1,1,1.090086,0.02721,GSM989347,False
Solyc01g109190,1,1,1.090086,0.02721,GSM989347,False
Solyc01g109210,1,1,1.090086,0.02721,GSM989347,False
Solyc01g109220,1,1,1.090086,0.02721,GSM989347,False
Solyc06g068540,1,1,1.081918,0.04687,GSM989349,False
Solyc06g075330,1,1,1.081918,0.04687,GSM989349,False
Solyc02g063250,1,1,1.079521,0.03567,GSM989347,False
Solyc02g068540,1,1,1.079521,0.03567,GSM989347,False
Solyc02g072150,1,1,1.079521,0.01053,GSM989347,False
Solyc02g076790,1,2,1.079521,0.03567,GSM989347,False
Solyc02g078440,1,1,1.079521,0.02714,GSM989347,False
Solyc02g079260,1,1,1.079521,0.03567,GSM989347,False
Solyc02g079270,1,1,1.079521,0.03567,GSM989347,False
Solyc02g092910,1,1,1.079521,0.03567,GSM989347,False
Solyc02g093640,1,1,1.079521,0.03567,GSM989347,False
Solyc02g093660,1,1,1.079521,0.03567,GSM989347,False
Solyc02g093670,1,1,1.079521,0.03567,GSM989347,False
Solyc02g093680,1,1,1.079521,0.03567,GSM989347,False
Solyc03g005030,1,1,1.076893,0.01034,GSM989347,False
Solyc03g005050,1,1,1.076893,0.01034,GSM989347,False
Solyc03g032200,1,1,1.076893,0.02721,GSM989347,False
Solyc03g118340,1,1,1.076893,0.02721,GSM989347,False
Solyc05g007090,1,1,1.076008,0.02184,GSM989347,False
Solyc05g007100,1,1,1.076008,0.02184,GSM989347,False
Solyc05g009370,1,1,1.076008,0.04728,GSM989347,False
Solyc05g012130,1,1,1.076008,0.01897,GSM989347,False
Solyc05g012140,1,1,1.076008,0.01897,GSM989347,False
Solyc05g015460,1,1,1.076008,0.04728,GSM989347,False
Solyc05g041910,1,1,1.076008,0.04728,GSM989347,False
Solyc05g051240,1,1,1.076008,0.04728,GSM989347,False
Solyc05g056030,1,1,1.076008,0.04728,GSM989347,False
Solyc11g017270,1,1,1.072047,0.03815,GSM989347,False
Solyc11g069190,1,1,1.072047,0.01761,GSM989347,False
Solyc11g071760,1,1,1.072047,0.03815,GSM989347,False
Solyc02g078390,1,1,1.070958,0.03843,GSM989349,False
Solyc09g005230,1,1,1.069506,0.04728,GSM989347,False
Solyc09g005240,1,1,1.069506,0.04728,GSM989347,False
Solyc09g007680,1,1,1.069506,0.04728,GSM989347,False
Solyc09g007910,1,1,1.069506,0.04728,GSM989347,False
Solyc09g008360,1,1,1.069506,0.02184,GSM989347,False
Solyc09g008370,1,1,1.069506,0.02184,GSM989347,False
Solyc09g011110,1,1,1.069506,0.01897,GSM989347,False
Solyc09g064890,1,1,1.069506,0.04728,GSM989347,False
Solyc09g072630,1,1,1.069506,0.04728,GSM989347,False
Solyc09g074550,1,1,1.069506,0.04728,GSM989347,False
Solyc09g082940,1,1,1.069506,0.04728,GSM989347,False
Solyc09g059170,1,1,1.069245,0.04217,GSM989349,False
Solyc09g059180,1,1,1.069245,0.04217,GSM989349,False
Solyc09g063140,1,1,1.069245,0.04217,GSM989349,False
Solyc09g063150,1,1,1.069245,0.04217,GSM989349,False
Solyc09g075200,1,1,1.069245,0.04217,GSM989349,False
Solyc09g075210,1,1,1.069245,0.04217,GSM989349,False
Solyc10g005340,1,1,1.068315,0.04728,GSM989347,False
Solyc10g005350,1,1,1.068315,0.04728,GSM989347,False
Solyc10g006870,1,1,1.068315,0.01897,GSM989347,False
Solyc10g007040,1,1,1.068315,0.04728,GSM989347,False
Solyc10g017850,1,1,1.068315,0.01852,GSM989347,False
Solyc10g017970,1,1,1.068315,0.04728,GSM989347,False
Solyc10g018160,1,1,1.068315,0.04728,GSM989347,False
Solyc10g038190,1,1,1.068315,0.04728,GSM989347,False
Solyc10g076670,1,1,1.068315,0.04728,GSM989347,False
Solyc10g076680,1,1,1.068315,0.04728,GSM989347,False
Solyc10g078590,1,1,1.068315,0.01897,GSM989347,False
Solyc10g079070,1,1,1.068315,0.04728,GSM989347,False
Solyc10g082030,1,1,1.068315,0.04728,GSM989347,False
Solyc10g082040,1,1,1.068315,0.04728,GSM989347,False
Solyc10g082050,1,1,1.068315,0.04728,GSM989347,False
Solyc12g008490,1,1,1.064063,0.03815,GSM989347,False
Solyc12g019060,1,1,1.064063,0.03815,GSM989347,False
Solyc12g019700,1,1,1.064063,0.01761,GSM989347,False
Solyc12g057050,1,1,1.064063,0.03815,GSM989347,False
Solyc12g088220,1,1,1.064063,0.03815,GSM989347,False
Solyc12g099250,1,1,1.064063,0.03815,GSM989347,False
Solyc12g099360,1,1,1.064063,0.03815,GSM989347,False
Solyc08g076390,1,1,1.063707,0.04217,GSM989349,False
Solyc00g009110,1,1,1.063529,0.04612,GSM989347,False
Solyc06g066330,1,1,1.063464,0.02721,GSM989347,False
Solyc06g071550,1,2,1.063464,0.01034,GSM989347,False
Solyc06g071560,1,1,1.063464,0.01034,GSM989347,False
Solyc06g072310,1,1,1.063464,0.02721,GSM989347,False
Solyc06g073110,1,1,1.063464,0.01034,GSM989347,False
Solyc06g076140,1,1,1.063464,0.0,GSM989347,False
Solyc08g075960,1,1,1.063279,0.02409,GSM989347,False
Solyc08g076690,1,1,1.063279,0.02721,GSM989347,False
Solyc08g076860,1,1,1.063279,0.02721,GSM989347,False
Solyc08g079070,1,1,1.063279,0.02721,GSM989347,False
Solyc07g049360,1,1,1.062868,0.02721,GSM989347,False
Solyc07g051960,1,1,1.062868,0.01034,GSM989347,False
Solyc12g056100,1,1,1.061871,0.04217,GSM989349,False
Solyc12g056110,1,1,1.061871,0.04217,GSM989349,False
Solyc04g005740,1,1,1.061211,0.02721,GSM989347,False
Solyc04g078030,1,1,1.061211,0.01034,GSM989347,False
Solyc04g078040,1,1,1.061211,0.01034,GSM989347,False
Solyc04g078050,1,1,1.061211,0.01034,GSM989347,False
Solyc04g079770,1,1,1.061211,0.02088,GSM989347,False
Solyc04g079780,1,1,1.061211,0.02088,GSM989347,False
Solyc04g081180,1,1,1.061211,0.02088,GSM989347,False
Solyc04g081190,1,1,1.061211,0.02088,GSM989347,False
Solyc04g081200,1,1,1.061211,0.02088,GSM989347,False
Solyc11g010540,1,1,1.059731,0.04217,GSM989349,False
Solyc04g024430,1,1,1.058035,0.04217,GSM989349,False
Solyc01g008960,1,1,1.057054,0.03567,GSM989347,False
Solyc01g079150,1,1,1.057054,0.03567,GSM989347,False
Solyc01g081060,1,1,1.057054,0.02714,GSM989347,False
Solyc01g094560,1,1,1.057054,0.03567,GSM989347,False
Solyc01g094570,1,1,1.057054,0.03567,GSM989347,False
Solyc01g095000,1,1,1.057054,0.03567,GSM989347,False
Solyc01g097060,1,1,1.057054,0.02753,GSM989347,False
Solyc01g097070,1,1,1.057054,0.02753,GSM989347,False
Solyc01g109160,1,1,1.057054,0.02753,GSM989347,False
Solyc03g097990,1,1,1.051098,0.04217,GSM989349,False
Solyc03g098000,1,1,1.051098,0.04217,GSM989349,False
Solyc02g020910,1,1,1.045786,0.04379,GSM989347,False
Solyc02g062890,1,1,1.045786,0.0358,GSM989347,False
Solyc02g062900,1,1,1.045786,0.0358,GSM989347,False
Solyc02g067040,1,1,1.045786,0.04379,GSM989347,False
Solyc02g084630,1,1,1.045786,0.03459,GSM989347,False
Solyc02g085720,1,1,1.045786,0.04379,GSM989347,False
Solyc02g089950,1,1,1.045786,0.04379,GSM989347,False
Solyc02g089960,1,1,1.045786,0.04379,GSM989347,False
Solyc02g092720,1,1,1.045786,0.04379,GSM989347,False
Solyc05g006520,1,1,1.044361,0.02088,GSM989347,False
Solyc05g006530,1,1,1.044361,0.02088,GSM989347,False
Solyc05g009060,1,1,1.044361,0.02721,GSM989347,False
Solyc05g009070,1,1,1.044361,0.02721,GSM989347,False
Solyc05g010520,1,1,1.044361,0.02721,GSM989347,False
Solyc05g050830,1,1,1.044361,0.02721,GSM989347,False
Solyc05g053860,1,1,1.044361,0.02088,GSM989347,False
Solyc03g080090,1,1,1.04426,0.01053,GSM989347,False
Solyc03g098730,1,1,1.04426,0.03567,GSM989347,False
Solyc03g112850,1,1,1.04426,0.03567,GSM989347,False
Solyc03g112860,1,1,1.04426,0.03567,GSM989347,False
Solyc03g114840,1,1,1.04426,0.03567,GSM989347,False
Solyc03g118720,1,1,1.04426,0.03567,GSM989347,False
Solyc03g119250,1,1,1.04426,0.03567,GSM989347,False
Solyc03g119990,1,1,1.04426,0.02714,GSM989347,False
Solyc06g071360,1,1,1.043278,0.03843,GSM989349,False
Solyc06g071370,1,1,1.043278,0.03843,GSM989349,False
Solyc06g071380,1,1,1.043278,0.03843,GSM989349,False
Solyc11g005150,1,1,1.041417,0.02184,GSM989347,False
Solyc11g010810,1,1,1.041417,0.01852,GSM989347,False
Solyc11g031950,1,1,1.041417,0.04728,GSM989347,False
Solyc09g091560,1,1,1.03805,0.02721,GSM989347,False
Solyc10g079280,1,1,1.036894,0.02409,GSM989347,False
Solyc12g005650,1,1,1.033661,0.04728,GSM989347,False
Solyc12g008660,1,1,1.033661,0.04728,GSM989347,False
Solyc12g019490,1,1,1.033661,0.04728,GSM989347,False
Solyc12g019500,1,1,1.033661,0.04728,GSM989347,False
Solyc12g036450,1,1,1.033661,0.02184,GSM989347,False
Solyc12g088350,1,1,1.033661,0.02184,GSM989347,False
Solyc12g088360,1,1,1.033661,0.02184,GSM989347,False
Solyc12g096280,1,1,1.033661,0.02184,GSM989347,False
Solyc12g096290,1,1,1.033661,0.02184,GSM989347,False
Solyc12g099210,1,1,1.033661,0.04728,GSM989347,False
Solyc02g080810,1,1,1.031293,0.04217,GSM989349,False
Solyc02g080820,1,1,1.031293,0.04217,GSM989349,False
Solyc06g061000,1,1,1.031237,0.03567,GSM989347,False
Solyc06g066460,1,1,1.031237,0.01053,GSM989347,False
Solyc06g068230,1,1,1.031237,0.0,GSM989347,False
Solyc06g074220,1,1,1.031237,0.02753,GSM989347,False
Solyc06g074230,1,1,1.031237,0.02753,GSM989347,False
Solyc06g074240,1,1,1.031237,0.02753,GSM989347,False
Solyc06g075190,1,1,1.031237,0.03567,GSM989347,False
Solyc08g048500,1,1,1.031059,0.03567,GSM989347,False
Solyc08g077250,1,1,1.031059,0.03567,GSM989347,False
Solyc08g077260,1,1,1.031059,0.03567,GSM989347,False
Solyc08g079470,1,1,1.031059,0.03567,GSM989347,False
Solyc07g008290,1,1,1.03066,0.03567,GSM989347,False
Solyc07g008300,1,1,1.03066,0.03567,GSM989347,False
Solyc04g016190,1,1,1.029053,0.03567,GSM989347,False
Solyc04g078650,1,1,1.029053,0.03567,GSM989347,False
Solyc04g078830,1,1,1.029053,0.02753,GSM989347,False
Solyc01g079940,1,1,1.024021,0.04379,GSM989347,False
Solyc01g079950,1,1,1.024021,0.04379,GSM989347,False
Solyc01g087240,1,1,1.024021,0.04379,GSM989347,False
Solyc01g108510,1,1,1.024021,0.0358,GSM989347,False
Solyc01g108520,1,1,1.024021,0.0358,GSM989347,False
Solyc01g109720,1,1,1.024021,0.04379,GSM989347,False
Solyc01g109730,1,1,1.024021,0.04379,GSM989347,False
Solyc05g011930,1,1,1.012714,0.02753,GSM989347,False
Solyc05g050710,1,1,1.012714,0.02714,GSM989347,False
Solyc05g052620,1,1,1.012714,0.02753,GSM989347,False
Solyc02g082120,1,1,1.012051,0.03947,GSM989347,False
Solyc03g005340,1,1,1.011627,0.0358,GSM989347,False
Solyc03g005350,1,1,1.011627,0.0358,GSM989347,False
Solyc03g026340,1,1,1.011627,0.04379,GSM989347,False
Solyc03g043890,1,1,1.011627,0.0358,GSM989347,False
Solyc03g058970,1,1,1.011627,0.04379,GSM989347,False
Solyc03g112140,1,1,1.011627,0.04379,GSM989347,False
Solyc03g116130,1,1,1.011627,0.04379,GSM989347,False
Solyc03g116140,1,1,1.011627,0.04379,GSM989347,False
Solyc03g116760,1,1,1.011627,0.04379,GSM989347,False
Solyc03g116770,1,1,1.011627,0.04379,GSM989347,False
Solyc11g065660,1,1,1.010788,0.02409,GSM989347,False
Solyc09g007110,1,1,1.006594,0.03567,GSM989347,False
Solyc09g007120,1,1,1.006594,0.03567,GSM989347,False
Solyc09g083020,1,1,1.006594,0.02753,GSM989347,False
Solyc09g083030,1,1,1.006594,0.02753,GSM989347,False
Solyc09g083040,1,1,1.006594,0.02753,GSM989347,False
Solyc06g068440,1,1,1.004638,0.04217,GSM989349,False
Solyc12g015870,1,1,1.003259,0.02409,GSM989347,False
Solyc12g098330,1,1,1.003259,0.01034,GSM989347,False
Solyc06g066540,1,1,0.999011,0.04379,GSM989347,False
Solyc06g066550,1,1,0.999011,0.04379,GSM989347,False
Solyc06g071540,1,1,0.999011,0.01593,GSM989347,False
Solyc06g071890,1,1,0.999011,0.01593,GSM989347,False
Solyc06g075250,1,1,0.999011,0.01593,GSM989347,False
Solyc08g065870,1,1,0.998838,0.0358,GSM989347,False
Solyc08g066800,1,1,0.998838,0.04379,GSM989347,False
Solyc08g078960,1,1,0.998838,0.04379,GSM989347,False
Solyc08g078970,1,1,0.998838,0.04379,GSM989347,False
Solyc08g081570,1,1,0.998838,0.04379,GSM989347,False
Solyc08g081580,1,1,0.998838,0.04379,GSM989347,False
Solyc07g005650,1,1,0.998452,0.04211,GSM989347,False
Solyc07g017610,1,1,0.998452,0.0358,GSM989347,False
Solyc07g062980,1,1,0.998452,0.0358,GSM989347,False
Solyc04g051180,1,1,0.996895,0.01593,GSM989347,False
Solyc04g071960,1,1,0.996895,0.04379,GSM989347,False
Solyc04g071970,1,1,0.996895,0.04379,GSM989347,False
Solyc04g072540,1,1,0.996895,0.04379,GSM989347,False
Solyc04g078640,1,1,0.996895,0.0358,GSM989347,False
Solyc04g082460,1,1,0.996895,0.0358,GSM989347,False
Solyc01g005130,1,1,0.990988,0.03979,GSM989347,False
Solyc01g086810,1,1,0.990988,0.03979,GSM989347,False
Solyc01g107900,1,1,0.990988,0.04131,GSM989347,False
Solyc01g107950,1,1,0.990988,0.04131,GSM989347,False
Solyc05g008100,1,1,0.981066,0.03459,GSM989347,False
Solyc05g013750,1,1,0.981066,0.04379,GSM989347,False
Solyc11g062410,1,1,0.980158,0.02753,GSM989347,False
Solyc11g073250,1,1,0.980158,0.01053,GSM989347,False
Solyc11g073260,1,1,0.980158,0.01053,GSM989347,False
Solyc03g007290,1,1,0.978994,0.03979,GSM989347,False
Solyc03g020030,1,1,0.978994,0.03979,GSM989347,False
Solyc03g034320,1,1,0.978994,0.03979,GSM989347,False
Solyc03g097710,1,1,0.978994,0.03947,GSM989347,False
Solyc03g098080,1,1,0.978994,0.03947,GSM989347,False
Solyc03g098090,1,1,0.978994,0.03947,GSM989347,False
Solyc03g098100,1,1,0.978994,0.03947,GSM989347,False
Solyc03g116340,1,1,0.978994,0.0192,GSM989347,False
Solyc02g069510,1,1,0.978316,0.00987,GSM989347,False
Solyc02g069520,1,1,0.978316,0.00987,GSM989347,False
Solyc02g087190,1,1,0.978316,0.02689,GSM989347,False
Solyc02g087570,1,1,0.978316,0.03509,GSM989347,False
Solyc02g087580,1,1,0.978316,0.03509,GSM989347,False
Solyc09g005120,1,1,0.975138,0.03459,GSM989347,False
Solyc09g005130,1,1,0.975138,0.03459,GSM989347,False
Solyc09g014300,1,1,0.975138,0.04379,GSM989347,False
Solyc09g075460,1,1,0.975138,0.0358,GSM989347,False
Solyc09g089870,1,1,0.975138,0.01593,GSM989347,False
Solyc09g091030,1,1,0.975138,0.0358,GSM989347,False
Solyc10g050900,1,1,0.974052,0.04211,GSM989347,False
Solyc12g009970,1,1,0.972857,0.01053,GSM989347,False
Solyc12g009980,1,1,0.972857,0.01053,GSM989347,False
Solyc12g089110,1,1,0.972857,0.03567,GSM989347,False
Solyc06g053910,1,1,0.966785,0.04131,GSM989347,False
Solyc06g060680,1,1,0.966785,0.04131,GSM989347,False
Solyc06g060690,1,1,0.966785,0.04131,GSM989347,False
Solyc06g066820,1,1,0.966785,0.03979,GSM989347,False
Solyc08g081790,1,1,0.966618,0.0192,GSM989347,False
